Data do Pedido;Categoria Produto;Região;Quantidade Vedida;Preço Unitário;Desconto;Quantidade de Dias Entrega;Avaliação do Cliente;Metodo de Pagamento;Valor total venda;Valor total desconto aplicado;Data do Pedido Dia;Data do Pedido Mês;Data do Pedido Ano
2018-10-01 00:00:00,000;"Mobília";"Sudeste";1;787,45;0,16;1;5;"Pix";661,45800000000008;125,992;"01";"10";"2018"
2014-08-27 00:00:00,000;"Esportes";"Sudeste";1;99,74;0,21;3;5;"Pix";78,7946;20,9454;"27";"08";"2014"
2022-10-10 00:00:00,000;"Casa";"Sudeste";1;85,08;0,19;18;5;"Pix";68,9148;16,1652;"10";"10";"2022"
2011-10-17 00:00:00,000;"Casa";"Sudeste";1;977,27;0,09;1;5;"Pix";889,3157;87,954299999999989;"17";"10";"2011"
2011-06-12 00:00:00,000;"Esportes";"Sudeste";1;4,16;0,26;6;5;"Pix";3,0784000000000002;1,0816000000000001;"12";"06";"2011"
2016-10-27 00:00:00,000;"Livros";"Sudeste";1;242,25;0,05;8;5;"Pix";230,1375;12,1125;"27";"10";"2016"
2016-04-25 00:00:00,000;"Roupas e Acessórios";"Sudeste";1;855,23;0,28;5;5;"Pix";615,7656;239,46440000000004;"25";"04";"2016"
2009-02-20 00:00:00,000;"Casa";"Sudeste";1;2,37;0,03;2;5;"Pix";2,2989;0,0711;"20";"02";"2009"
2007-07-29 00:00:00,000;"Casa";"Sudeste";1;12,03;0,13;1;5;"Pix";10,466099999999999;1,5639;"29";"07";"2007"
2021-04-17 00:00:00,000;"Casa";"Sudeste";1;10,57;0,02;7;5;"Pix";10,358600000000001;0,2114;"17";"04";"2021"
2020-09-02 00:00:00,000;"Roupas e Acessórios";"Sudeste";1;192,61;0,2;20;5;"Pix";154,08800000000002;38,522000000000006;"02";"09";"2020"
2005-06-30 00:00:00,000;"Esportes";"Sudeste";1;5,33;0,28;9;5;"Pix";3,8376;1,4924000000000002;"30";"06";"2005"
2014-07-30 00:00:00,000;"Beleza e Cosméticos";"Sudeste";1;226,31;0,24;11;5;"Pix";171,9956;54,3144;"30";"07";"2014"
2004-03-12 00:00:00,000;"Casa";"Sudeste";1;705,53;0,21;16;5;"Pix";557,3687;148,16129999999998;"12";"03";"2004"
2016-03-10 00:00:00,000;"Beleza e Cosméticos";"Sudeste";1;26,8;0,05;3;5;"Pix";25,46;1,34;"10";"03";"2016"
2023-12-19 00:00:00,000;"Beleza e Cosméticos";"Sudeste";1;77,51;0,29;18;5;"Pix";55,032100000000007;22,477899999999998;"19";"12";"2023"
2005-03-06 00:00:00,000;"Roupas e Acessórios";"Sudeste";1;7,83;0,2;2;5;"Pix";6,264;1,566;"06";"03";"2005"
2023-11-01 00:00:00,000;"Grocery";"Sudeste";1;324,09;0,01;7;5;"Pix";320,84909999999996;3,2409;"01";"11";"2023"
2024-05-16 00:00:00,000;"Grocery";"Sudeste";1;209,28;0,16;9;5;"Pix";175,7952;33,4848;"16";"05";"2024"
2011-04-05 00:00:00,000;"Eletrônicos";"Sudeste";1;330,21;0,07;2;5;"Pix";307,09529999999995;23,1147;"05";"04";"2011"
2008-11-01 00:00:00,000;"Beleza e Cosméticos";"Sudeste";1;60,58;0,11;4;5;"Pix";53,916199999999996;6,6638;"01";"11";"2008"
2008-04-01 00:00:00,000;"Automotivo";"Sudeste";1;921,77;0,15;1;5;"Pix";783,5045;138,2655;"01";"04";"2008"
2012-05-05 00:00:00,000;"Eletrônicos";"Sudeste";1;300,2;0,2;2;5;"Pix";240,16;60,04;"05";"05";"2012"
2008-05-08 00:00:00,000;"Grocery";"Sudeste";1;840,05;0,08;22;5;"Pix";772,846;67,204;"08";"05";"2008"
2013-10-11 00:00:00,000;"Beleza e Cosméticos";"Sudeste";1;120,06;0,22;12;5;"Pix";93,6468;26,4132;"11";"10";"2013"
2018-09-12 00:00:00,000;"Roupas e Acessórios";"Sudeste";1;16,8;0,23;19;5;"Pix";12,936;3,8640000000000003;"12";"09";"2018"
2020-09-22 00:00:00,000;"Esportes";"Sudeste";1;112,67;0,27;18;5;"Pix";82,2491;30,420900000000003;"22";"09";"2020"
2016-08-02 00:00:00,000;"Eletrônicos";"Sudeste";1;178,07;0,14;1;5;"Pix";153,1402;24,9298;"02";"08";"2016"
2021-02-17 00:00:00,000;"Esportes";"Sudeste";1;3,97;0,3;13;5;"Pix";2,779;1,191;"17";"02";"2021"
2022-11-08 00:00:00,000;"Roupas e Acessórios";"Sudeste";1;747,21;0,03;13;5;"Pix";724,79370000000006;22,4163;"08";"11";"2022"
2025-09-13 00:00:00,000;"Grocery";"Sudeste";1;370,47;0,23;1;5;"Pix";285,2619;85,208100000000016;"13";"09";"2025"
2011-03-11 00:00:00,000;"Beleza e Cosméticos";"Sudeste";1;5,65;0,28;28;5;"Pix";4,068;1,5820000000000003;"11";"03";"2011"
2006-05-13 00:00:00,000;"Beleza e Cosméticos";"Sudeste";1;1022,29;0,04;4;5;"Pix";981,39839999999992;40,8916;"13";"05";"2006"
2020-09-11 00:00:00,000;"Eletrônicos";"Sudeste";1;4,36;0,23;10;5;"Pix";3,3572;1,0028000000000001;"11";"09";"2020"
2022-08-28 00:00:00,000;"Roupas e Acessórios";"Sudeste";1;297,73;0,06;4;5;"Pix";279,8662;17,8638;"28";"08";"2022"
2008-10-25 00:00:00,000;"Livros";"Sudeste";1;138,27;0,24;7;5;"Pix";105,08520000000001;33,1848;"25";"10";"2008"
2006-08-03 00:00:00,000;"Saúde";"Sudeste";1;47,95;0,27;18;5;"Pix";35,0035;12,946500000000002;"03";"08";"2006"
2018-01-02 00:00:00,000;"Roupas e Acessórios";"Sudeste";1;32,13;0,12;2;5;"Pix";28,274400000000004;3,8556000000000004;"02";"01";"2018"
2026-02-28 00:00:00,000;"Casa";"Sudeste";1;535,4;0,03;5;5;"Pix";519,338;16,061999999999998;"28";"02";"2026"
2012-02-15 00:00:00,000;"Esportes";"Sudeste";1;216,39;0,17;3;5;"Pix";179,6037;36,7863;"15";"02";"2012"
2012-05-31 00:00:00,000;"Pets";"Sudeste";1;27,96;0,19;4;5;"Pix";22,6476;5,3124;"31";"05";"2012"
2010-01-19 00:00:00,000;"Esportes";"Sudeste";1;138,15;0,12;3;5;"Pix";121,572;16,578;"19";"01";"2010"
2007-03-01 00:00:00,000;"Livros";"Sudeste";1;2,85;0,01;17;5;"Pix";2,8215;0,0285;"01";"03";"2007"
2014-07-14 00:00:00,000;"Pets";"Sudeste";1;3,31;0,25;17;5;"Pix";2,4825;0,8275;"14";"07";"2014"
2004-02-28 00:00:00,000;"Não informado";"Sudeste";2;58,82;0,18;16;5;"Pix";96,4648;21,1752;"28";"02";"2004"
2024-08-30 00:00:00,000;"Pets";"Sudeste";11;606,01;0,11;17;5;"Pix";5932,8378999999995;733,2721;"30";"08";"2024"
2026-01-29 00:00:00,000;"Pets";"Sudeste";10;31,66;0,29;7;5;"Pix";224,786;91,814;"29";"01";"2026"
2024-06-21 00:00:00,000;"Pets";"Sudeste";7;21,56;0,1;6;5;"Pix";135,828;15,092;"21";"06";"2024"
2019-11-28 00:00:00,000;"Pets";"Sudeste";26;15,62;0,05;17;5;"Pix";385,81399999999996;20,306;"28";"11";"2019"
2024-07-16 00:00:00,000;"Pets";"Sudeste";2;113,46;0,06;13;5;"Pix";213,3048;13,615199999999998;"16";"07";"2024"
2010-08-05 00:00:00,000;"Pets";"Sudeste";8;34,95;0,26;15;5;"Pix";206,904;72,696000000000012;"05";"08";"2010"
2010-09-24 00:00:00,000;"Pets";"Sudeste";2;24,58;0,03;5;5;"Pix";47,685199999999995;1,4747999999999999;"24";"09";"2010"
2004-09-17 00:00:00,000;"Pets";"Sudeste";8;575,15;0,29;11;5;"Pix";3266,852;1334,348;"17";"09";"2004"
2022-07-08 00:00:00,000;"Pets";"Sudeste";12;442,87;0,2;12;5;"Pix";4251,552;1062,8880000000001;"08";"07";"2022"
2006-08-01 00:00:00,000;"Pets";"Sudeste";8;174,22;0,18;19;5;"Pix";1142,8832;250,8768;"01";"08";"2006"
2009-04-22 00:00:00,000;"Pets";"Sudeste";9;310,93;0,04;2;5;"Pix";2686,4352;111,93480000000001;"22";"04";"2009"
2021-04-12 00:00:00,000;"Pets";"Sudeste";10;155,96;0,02;1;5;"Pix";1528,408;31,192;"12";"04";"2021"
2007-06-01 00:00:00,000;"Pets";"Sudeste";9;16,82;0,28;9;5;"Pix";108,99359999999999;42,386400000000009;"01";"06";"2007"
2025-12-21 00:00:00,000;"Pets";"Sudeste";2;86,42;0,04;10;5;"Pix";165,9264;6,9136000000000006;"21";"12";"2025"
2024-07-17 00:00:00,000;"Pets";"Sudeste";4;10,28;0,03;2;5;"Pix";39,886399999999995;1,2335999999999998;"17";"07";"2024"
2007-01-28 00:00:00,000;"Pets";"Sudeste";3;92,07;0,13;9;5;"Pix";240,3027;35,9073;"28";"01";"2007"
2006-07-10 00:00:00,000;"Pets";"Sudeste";19;2,3;0,07;20;5;"Pix";40,641;3,059;"10";"07";"2006"
2017-09-20 00:00:00,000;"Pets";"Sudeste";5;3;0,04;1;5;"Pix";14,399999999999999;0,6;"20";"09";"2017"
2016-09-18 00:00:00,000;"Pets";"Sudeste";3;254,07;0,21;10;5;"Pix";602,1459;160,0641;"18";"09";"2016"
2007-06-29 00:00:00,000;"Pets";"Sudeste";3;10,16;0,06;9;5;"Pix";28,6512;1,8288000000000002;"29";"06";"2007"
2017-10-29 00:00:00,000;"Pets";"Sudeste";7;55,8;0,22;15;5;"Pix";304,668;85,932;"29";"10";"2017"
2018-09-19 00:00:00,000;"Pets";"Sudeste";21;45,49;0,27;23;5;"Pix";697,3617;257,92830000000004;"19";"09";"2018"
2008-02-07 00:00:00,000;"Pets";"Sudeste";28;111,5;0,21;8;5;"Pix";2466,38;655,62;"07";"02";"2008"
2016-05-11 00:00:00,000;"Pets";"Sudeste";2;8,2;0,17;4;5;"Pix";13,611999999999998;2,788;"11";"05";"2016"
2021-09-07 00:00:00,000;"Pets";"Sudeste";17;3,38;0,3;13;5;"Pix";40,221999999999994;17,238;"07";"09";"2021"
2009-08-05 00:00:00,000;"Pets";"Sudeste";5;15,55;0,02;1;5;"Pix";76,195000000000007;1,555;"05";"08";"2009"
2016-10-18 00:00:00,000;"Pets";"Sudeste";11;581,73;0,25;7;5;"Pix";4799,2725;1599,7575000000002;"18";"10";"2016"
2022-02-28 00:00:00,000;"Pets";"Sudeste";28;734,22;0,06;8;5;"Pix";19324,670400000003;1233,4895999999999;"28";"02";"2022"
2020-11-28 00:00:00,000;"Pets";"Sudeste";11;80,12;0,23;15;5;"Pix";678,61640000000011;202,70360000000002;"28";"11";"2020"
2010-08-06 00:00:00,000;"Pets";"Sudeste";21;280,93;0,2;15;5;"Pix";4719,624;1179,9060000000002;"06";"08";"2010"
2021-10-24 00:00:00,000;"Pets";"Sudeste";23;192,4;0,12;5;5;"Pix";3894,1760000000004;531,024;"24";"10";"2021"
2009-02-21 00:00:00,000;"Pets";"Sudeste";2;2,48;0,11;12;5;"Pix";4,4144;0,5456;"21";"02";"2009"
2019-04-13 00:00:00,000;"Pets";"Sudeste";6;4,58;0,19;7;5;"Pix";22,2588;5,2212;"13";"04";"2019"
2011-03-05 00:00:00,000;"Pets";"Sudeste";25;113,18;0,19;12;5;"Pix";2291,8950000000004;537,605;"05";"03";"2011"
2019-06-21 00:00:00,000;"Pets";"Sudeste";13;376,1;0,14;1;5;"Pix";4204,7980000000007;684,50200000000018;"21";"06";"2019"
2005-02-03 00:00:00,000;"Pets";"Sudeste";19;30,8;0,21;9;5;"Pix";462,308;122,892;"03";"02";"2005"
2005-11-13 00:00:00,000;"Pets";"Sudeste";7;23,31;0,19;2;5;"Pix";132,1677;31,002299999999998;"13";"11";"2005"
2007-05-17 00:00:00,000;"Pets";"Sudeste";7;67,66;0,2;10;5;"Pix";378,896;94,724;"17";"05";"2007"
2019-10-31 00:00:00,000;"Pets";"Sudeste";15;7,92;0,18;11;5;"Pix";97,416;21,384;"31";"10";"2019"
2006-04-13 00:00:00,000;"Pets";"Sudeste";25;71,01;0,18;8;5;"Pix";1455,705;319,545;"13";"04";"2006"
2016-09-30 00:00:00,000;"Pets";"Sudeste";3;30,86;0,26;4;5;"Pix";68,509199999999993;24,0708;"30";"09";"2016"
2017-06-25 00:00:00,000;"Pets";"Sudeste";10;95,65;0,16;3;5;"Pix";803,46;153,04000000000002;"25";"06";"2017"
2017-06-22 00:00:00,000;"Pets";"Sudeste";3;199,04;0,18;11;5;"Pix";489,63839999999993;107,48159999999999;"22";"06";"2017"
2016-10-27 00:00:00,000;"Pets";"Sudeste";2;5,2;0,02;6;5;"Pix";10,192;0,20800000000000002;"27";"10";"2016"
2026-01-26 00:00:00,000;"Pets";"Sudeste";10;583,32;0,21;4;5;"Pix";4608,228;1224,972;"26";"01";"2026"
2018-08-17 00:00:00,000;"Pets";"Sudeste";15;2,11;0,06;1;5;"Pix";29,750999999999998;1,8989999999999998;"17";"08";"2018"
2019-06-29 00:00:00,000;"Pets";"Sudeste";14;2,36;0,22;20;5;"Pix";25,771199999999997;7,2688;"29";"06";"2019"
2013-06-16 00:00:00,000;"Pets";"Sudeste";2;8,7;0,25;18;5;"Pix";13,049999999999999;4,35;"16";"06";"2013"
2007-06-10 00:00:00,000;"Pets";"Sudeste";4;663,32;0,25;5;5;"Pix";1989,96;663,32;"10";"06";"2007"
2017-06-11 00:00:00,000;"Pets";"Sudeste";12;788,25;0,04;5;5;"Pix";9080,64;378,36;"11";"06";"2017"
2012-03-17 00:00:00,000;"Pets";"Sudeste";28;1055,97;0,15;13;5;"Pix";25132,086000000003;4435,074;"17";"03";"2012"
2024-05-24 00:00:00,000;"Pets";"Sudeste";12;16,25;0,2;7;5;"Pix";156;39;"24";"05";"2024"
2015-11-26 00:00:00,000;"Pets";"Sudeste";5;25,4;0,24;9;5;"Pix";96,52;30,479999999999997;"26";"11";"2015"
2007-02-03 00:00:00,000;"Pets";"Sudeste";7;179,38;0,26;3;5;"Pix";929,1884;326,4716;"03";"02";"2007"
2007-08-13 00:00:00,000;"Pets";"Sudeste";5;6,95;0,26;19;5;"Pix";25,715;9,035;"13";"08";"2007"
2021-05-03 00:00:00,000;"Pets";"Sudeste";11;730,5;0,08;20;5;"Pix";7392,66;642,83999999999992;"03";"05";"2021"
2017-10-21 00:00:00,000;"Pets";"Sudeste";6;459,22;0,14;3;5;"Pix";2369,5752;385,74480000000005;"21";"10";"2017"
2012-03-10 00:00:00,000;"Pets";"Sudeste";7;381,38;0,24;13;5;"Pix";2028,9415999999999;640,7184;"10";"03";"2012"
2012-12-26 00:00:00,000;"Pets";"Sudeste";13;595,35;0,24;17;5;"Pix";5882,058;1857,4919999999997;"26";"12";"2012"
2018-03-07 00:00:00,000;"Pets";"Sudeste";4;25,07;0,09;5;5;"Pix";91,2548;9,0252;"07";"03";"2018"
2025-08-18 00:00:00,000;"Pets";"Sudeste";2;136,69;0,27;3;5;"Pix";199,5674;73,8126;"18";"08";"2025"
2023-09-07 00:00:00,000;"Pets";"Sudeste";5;70,06;0,26;2;5;"Pix";259,222;91,078;"07";"09";"2023"
2006-09-09 00:00:00,000;"Pets";"Sudeste";11;65,47;0,26;8;5;"Pix";532,9258;187,2442;"09";"09";"2006"
2015-06-01 00:00:00,000;"Pets";"Sudeste";4;314,18;0,25;10;5;"Pix";942,54;314,18;"01";"06";"2015"
2025-08-21 00:00:00,000;"Pets";"Sudeste";29;19,39;0,04;15;5;"Pix";539,8176;22,492400000000004;"21";"08";"2025"
2020-11-20 00:00:00,000;"Pets";"Sudeste";11;369,35;0,18;19;5;"Pix";3331,5370000000003;731,3130000000001;"20";"11";"2020"
2021-03-16 00:00:00,000;"Pets";"Sudeste";2;231,51;0,24;6;5;"Pix";351,8952;111,1248;"16";"03";"2021"
2019-04-19 00:00:00,000;"Pets";"Sudeste";24;3,74;0,04;18;5;"Pix";86,1696;3,5904000000000003;"19";"04";"2019"
2004-08-04 00:00:00,000;"Pets";"Sudeste";9;2,4;0,02;5;5;"Pix";21,168;0,432;"04";"08";"2004"
2026-05-01 00:00:00,000;"Pets";"Sudeste";22;1088,27;0,11;4;5;"Pix";21308,3266;2633,6134;"01";"05";"2026"
2012-09-30 00:00:00,000;"Pets";"Sudeste";15;175,16;0,29;19;5;"Pix";1865,454;761,946;"30";"09";"2012"
2019-11-06 00:00:00,000;"Pets";"Sudeste";21;3,37;0,27;3;5;"Pix";51,6621;19,1079;"06";"11";"2019"
2008-08-22 00:00:00,000;"Pets";"Sudeste";5;22,27;0,23;5;5;"Pix";85,739499999999992;25,610500000000002;"22";"08";"2008"
2005-07-13 00:00:00,000;"Pets";"Sudeste";7;62,63;0,1;7;5;"Pix";394,569;43,841000000000008;"13";"07";"2005"
2025-03-06 00:00:00,000;"Pets";"Sudeste";6;3,55;0,19;6;5;"Pix";17,253;4,047;"06";"03";"2025"
2012-07-09 00:00:00,000;"Pets";"Sudeste";25;34,39;0,1;12;5;"Pix";773,775;85,975;"09";"07";"2012"
2007-02-26 00:00:00,000;"Pets";"Sudeste";27;2,76;0,04;17;5;"Pix";71,5392;2,9808;"26";"02";"2007"
2020-10-27 00:00:00,000;"Pets";"Sudeste";10;4,25;0,26;17;5;"Pix";31,45;11,05;"27";"10";"2020"
2018-06-24 00:00:00,000;"Pets";"Sudeste";8;23,52;0,11;19;5;"Pix";167,4624;20,6976;"24";"06";"2018"
2005-03-12 00:00:00,000;"Pets";"Sudeste";9;956,67;0,27;6;5;"Pix";6285,321899999999;2324,7081000000003;"12";"03";"2005"
2006-12-18 00:00:00,000;"Pets";"Sudeste";2;139,53;0,21;19;5;"Pix";220,4574;58,602599999999995;"18";"12";"2006"
2010-03-09 00:00:00,000;"Pets";"Sudeste";2;746,67;0,25;1;5;"Pix";1120,0049999999999;373,335;"09";"03";"2010"
2013-10-18 00:00:00,000;"Pets";"Sudeste";7;2,11;0,02;17;5;"Pix";14,4746;0,2954;"18";"10";"2013"
2009-03-23 00:00:00,000;"Pets";"Sudeste";11;28,68;0,1;1;5;"Pix";283,93199999999996;31,548000000000002;"23";"03";"2009"
2024-07-06 00:00:00,000;"Mobília";"Sudeste";22;69,88;0,09;20;5;"Pix";1398,9976;138,36239999999998;"06";"07";"2024"
2005-03-16 00:00:00,000;"Mobília";"Sudeste";6;120,7;0,01;9;5;"Pix";716,95800000000008;7,2420000000000009;"16";"03";"2005"
2006-03-19 00:00:00,000;"Mobília";"Sudeste";6;2,42;0,18;8;5;"Pix";11,9064;2,6136;"19";"03";"2006"
2023-01-20 00:00:00,000;"Mobília";"Sudeste";4;852,28;0,2;10;5;"Pix";2727,296;681,82400000000007;"20";"01";"2023"
2007-05-27 00:00:00,000;"Mobília";"Sudeste";4;12,35;0,06;10;5;"Pix";46,436;2,964;"27";"05";"2007"
2015-02-25 00:00:00,000;"Mobília";"Sudeste";3;88,53;0,15;6;5;"Pix";225,75150000000002;39,8385;"25";"02";"2015"
2014-02-16 00:00:00,000;"Mobília";"Sudeste";5;3,32;0,3;9;5;"Pix";11,62;4,9799999999999995;"16";"02";"2014"
2009-10-27 00:00:00,000;"Mobília";"Sudeste";12;54,77;0,3;8;5;"Pix";460,068;197,17200000000003;"27";"10";"2009"
2010-04-22 00:00:00,000;"Mobília";"Sudeste";4;483,37;0,29;2;5;"Pix";1372,7708;560,7092;"22";"04";"2010"
2025-07-22 00:00:00,000;"Mobília";"Sudeste";7;499,88;0,06;10;5;"Pix";3289,2104;209,9496;"22";"07";"2025"
2014-05-16 00:00:00,000;"Mobília";"Sudeste";4;11,8;0,09;12;5;"Pix";42,952000000000005;4,248;"16";"05";"2014"
2018-07-06 00:00:00,000;"Mobília";"Sudeste";11;141,22;0,24;7;5;"Pix";1180,5992;372,8208;"06";"07";"2018"
2013-02-14 00:00:00,000;"Mobília";"Sudeste";24;942,55;0,05;2;5;"Pix";21490,14;1131,06;"14";"02";"2013"
2011-06-06 00:00:00,000;"Mobília";"Sudeste";15;29,63;0,12;8;5;"Pix";391,116;53,333999999999996;"06";"06";"2011"
2018-12-11 00:00:00,000;"Mobília";"Sudeste";20;9,55;0,08;16;5;"Pix";175,72000000000003;15,280000000000003;"11";"12";"2018"
2013-02-20 00:00:00,000;"Mobília";"Sudeste";2;339,43;0,08;3;5;"Pix";624,5512;54,308800000000005;"20";"02";"2013"
2024-05-07 00:00:00,000;"Mobília";"Sudeste";8;29,74;0,21;6;5;"Pix";187,9568;49,963199999999993;"07";"05";"2024"
2011-11-29 00:00:00,000;"Mobília";"Sudeste";3;46,73;0,28;8;5;"Pix";100,93679999999998;39,2532;"29";"11";"2011"
2013-05-07 00:00:00,000;"Mobília";"Sudeste";14;19,17;0,01;9;5;"Pix";265,69620000000003;2,6838;"07";"05";"2013"
2008-05-14 00:00:00,000;"Mobília";"Sudeste";2;3,53;0,08;18;5;"Pix";6,4952;0,5648;"14";"05";"2008"
2024-06-08 00:00:00,000;"Mobília";"Sudeste";25;2,66;0,07;5;5;"Pix";61,845000000000006;4,6550000000000011;"08";"06";"2024"
2013-05-16 00:00:00,000;"Mobília";"Sudeste";4;225,67;0,02;5;5;"Pix";884,6264;18,0536;"16";"05";"2013"
2022-06-29 00:00:00,000;"Mobília";"Sudeste";18;97,52;0,13;8;5;"Pix";1527,1632;228,1968;"29";"06";"2022"
2007-10-23 00:00:00,000;"Mobília";"Sudeste";2;20,73;0,02;2;5;"Pix";40,6308;0,8292;"23";"10";"2007"
2007-09-07 00:00:00,000;"Mobília";"Sudeste";23;97,68;0,26;13;5;"Pix";1662,5136000000002;584,1264000000001;"07";"09";"2007"
2017-10-15 00:00:00,000;"Mobília";"Sudeste";15;576,21;0,08;19;5;"Pix";7951,698;691,452;"15";"10";"2017"
2023-11-08 00:00:00,000;"Mobília";"Sudeste";2;54,59;0,2;4;5;"Pix";87,344000000000008;21,836000000000002;"08";"11";"2023"
2009-08-02 00:00:00,000;"Mobília";"Sudeste";5;2,12;0,22;13;5;"Pix";8,268;2,3320000000000003;"02";"08";"2009"
2015-10-06 00:00:00,000;"Mobília";"Sudeste";3;36,06;0,3;6;5;"Pix";75,726000000000013;32,454;"06";"10";"2015"
2004-06-04 00:00:00,000;"Mobília";"Sudeste";22;2,35;0,15;2;5;"Pix";43,945;7,755;"04";"06";"2004"
2008-08-15 00:00:00,000;"Mobília";"Sudeste";21;5,13;0,18;17;5;"Pix";88,3386;19,3914;"15";"08";"2008"
2005-06-10 00:00:00,000;"Mobília";"Sudeste";19;124,35;0,18;6;5;"Pix";1937,373;425,277;"10";"06";"2005"
2021-12-04 00:00:00,000;"Mobília";"Sudeste";15;38,37;0,24;19;5;"Pix";437,418;138,13199999999998;"04";"12";"2021"
2024-12-28 00:00:00,000;"Mobília";"Sudeste";9;481,8;0,04;11;5;"Pix";4162,752;173,448;"28";"12";"2024"
2009-09-12 00:00:00,000;"Mobília";"Sudeste";2;9,65;0,21;11;5;"Pix";15,247;4,053;"12";"09";"2009"
2022-03-22 00:00:00,000;"Mobília";"Sudeste";16;186,59;0,08;5;5;"Pix";2746,6048;238,83520000000001;"22";"03";"2022"
2011-01-21 00:00:00,000;"Mobília";"Sudeste";7;44,98;0,04;12;5;"Pix";302,2656;12,5944;"21";"01";"2011"
2005-09-30 00:00:00,000;"Mobília";"Sudeste";11;273,63;0,07;11;5;"Pix";2799,2349;210,69510000000002;"30";"09";"2005"
2023-05-10 00:00:00,000;"Mobília";"Sudeste";16;650,16;0,07;4;5;"Pix";9674,380799999999;728,1792;"10";"05";"2023"
2023-09-16 00:00:00,000;"Mobília";"Sudeste";21;63,54;0,13;17;5;"Pix";1160,8758;173,46419999999998;"16";"09";"2023"
2014-10-19 00:00:00,000;"Mobília";"Sudeste";25;8,11;0,06;3;5;"Pix";190,58499999999998;12,164999999999997;"19";"10";"2014"
2018-09-18 00:00:00,000;"Mobília";"Sudeste";29;26,98;0,11;6;5;"Pix";696,3538;86,0662;"18";"09";"2018"
2020-04-10 00:00:00,000;"Mobília";"Sudeste";29;51,06;0,08;7;5;"Pix";1362,2808;118,45920000000001;"10";"04";"2020"
2014-02-16 00:00:00,000;"Mobília";"Sudeste";29;11,28;0,16;8;5;"Pix";274,7808;52,3392;"16";"02";"2014"
2013-05-31 00:00:00,000;"Mobília";"Sudeste";2;4,87;0,11;15;5;"Pix";8,6686;1,0714000000000001;"31";"05";"2013"
2018-09-30 00:00:00,000;"Mobília";"Sudeste";10;69,62;0,21;18;5;"Pix";549,998;146,202;"30";"09";"2018"
2007-01-14 00:00:00,000;"Mobília";"Sudeste";3;169,91;0,22;3;5;"Pix";397,58939999999996;112,1406;"14";"01";"2007"
2010-10-19 00:00:00,000;"Mobília";"Sudeste";21;311,99;0,1;4;5;"Pix";5896,611;655,17900000000009;"19";"10";"2010"
2021-06-22 00:00:00,000;"Mobília";"Sudeste";9;4,42;0,14;1;5;"Pix";34,2108;5,5692;"22";"06";"2021"
2005-01-09 00:00:00,000;"Mobília";"Sudeste";15;3,39;0,29;15;5;"Pix";36,103500000000004;14,7465;"09";"01";"2005"
2025-01-23 00:00:00,000;"Mobília";"Sudeste";5;809,7;0,11;1;5;"Pix";3603,165;445,33500000000004;"23";"01";"2025"
2005-10-21 00:00:00,000;"Mobília";"Sudeste";2;2,81;0,2;7;5;"Pix";4,496;1,124;"21";"10";"2005"
2008-12-15 00:00:00,000;"Mobília";"Sudeste";7;7,7;0,13;8;5;"Pix";46,893;7,0070000000000006;"15";"12";"2008"
2016-09-28 00:00:00,000;"Mobília";"Sudeste";25;277,19;0,28;16;5;"Pix";4989,42;1940,3300000000002;"28";"09";"2016"
2006-01-15 00:00:00,000;"Mobília";"Sudeste";6;144,98;0,06;18;5;"Pix";817,68719999999985;52,192799999999991;"15";"01";"2006"
2024-03-15 00:00:00,000;"Mobília";"Sudeste";15;94,63;0,23;9;5;"Pix";1092,9765;326,4735;"15";"03";"2024"
2020-01-21 00:00:00,000;"Mobília";"Sudeste";20;2,87;0,27;17;5;"Pix";41,902;15,498000000000001;"21";"01";"2020"
2021-08-09 00:00:00,000;"Mobília";"Sudeste";4;98,97;0,29;15;5;"Pix";281,0748;114,80519999999999;"09";"08";"2021"
2007-07-18 00:00:00,000;"Mobília";"Sudeste";3;2,3;0,01;8;5;"Pix";6,8309999999999995;0,069;"18";"07";"2007"
2023-09-28 00:00:00,000;"Mobília";"Sudeste";2;6,53;0,3;5;5;"Pix";9,142;3,918;"28";"09";"2023"
2025-04-07 00:00:00,000;"Mobília";"Sudeste";6;27,1;0,1;20;5;"Pix";146,34;16,26;"07";"04";"2025"
2010-01-10 00:00:00,000;"Mobília";"Sudeste";18;3,24;0,26;20;5;"Pix";43,156800000000004;15,1632;"10";"01";"2010"
2010-10-16 00:00:00,000;"Mobília";"Sudeste";10;139,01;0,16;2;5;"Pix";1167,6839999999997;222,416;"16";"10";"2010"
2014-08-21 00:00:00,000;"Mobília";"Sudeste";7;16,76;0,12;15;5;"Pix";103,2416;14,0784;"21";"08";"2014"
2007-10-28 00:00:00,000;"Mobília";"Sudeste";10;639,52;0,2;7;5;"Pix";5116,16;1279,04;"28";"10";"2007"
2016-04-20 00:00:00,000;"Mobília";"Sudeste";29;186,66;0,16;6;5;"Pix";4547,0376;866,1024;"20";"04";"2016"
2005-09-21 00:00:00,000;"Mobília";"Sudeste";23;49,95;0,07;1;5;"Pix";1068,4305000000002;80,419500000000014;"21";"09";"2005"
2009-10-09 00:00:00,000;"Mobília";"Sudeste";2;2,78;0,14;1;5;"Pix";4,7815999999999992;0,7784;"09";"10";"2009"
2023-11-02 00:00:00,000;"Mobília";"Sudeste";28;237,87;0,16;1;5;"Pix";5594,7024;1065,6576;"02";"11";"2023"
